"HHID","prcid","pltid","a3aq40a","a3aq40b","a3aq40c","line","PID","female","cropID","a4aq8","a5aq8","yield","lnvalue","lnarea","year"
413300021009,21,1,1,2,NA,1,41330002100901,0,744,0.200000002980232,0,0,0,0.182321559277481,2010
413300021009,21,2,1,2,NA,1,41330002100901,0,130,0.300000011920929,63000,209999.99165535,11.0509058782636,0.262364273637436,2010
413300021009,21,2,1,2,NA,1,41330002100901,0,210,0.300000011920929,60000,199999.992052714,11.002116507732,0.262364273637436,2010
4133000301,1,2,1,2,NA,1,413300030101,0,130,0.5,60000,120000,11.002116507732,0.405465108108164,2010
4133000301,1,1,1,2,NA,1,413300030101,0,741,0.5,0,0,0,0.405465108108164,2010
4133000301,1,1,1,2,NA,1,413300030101,0,744,0.5,2400,4800,7.78364059622125,0.405465108108164,2010
4133000301,1,1,1,2,NA,1,413300030101,0,810,0.5,0,0,0,0.405465108108164,2010
4133000301,1,3,1,2,NA,1,413300030101,0,620,0.200000002980232,0,0,0,0.182321559277481,2010
4133000301,21,1,1,2,NA,1,413300030101,0,210,0.5,0,0,0,0.405465108108164,2010
4133000301,21,1,1,2,NA,1,413300030101,0,130,0.5,40000,80000,10.5966597327836,0.405465108108164,2010
4133000301,2,1,1,2,NA,1,413300030101,0,630,0.100000001490116,0,0,0,0.0953101811589757,2010
4133000301,2,1,1,2,NA,1,413300030101,0,310,0.100000001490116,28000,279999.995827675,10.2399955028053,0.0953101811589757,2010
4133000302,1,1,1,2,3,1,413300030201,1,130,1,10000,10000,9.21044036697652,0.693147180559945,2010
4133000302,1,4,1,NA,NA,1,413300030201,1,741,0.200000002980232,0,0,0,0.182321559277481,2010
4133000302,1,3,1,2,3,1,413300030201,1,310,0.5,0,0,0,0.405465108108164,2010
4133000302,1,3,1,2,3,1,413300030201,1,130,0.5,0,0,0,0.405465108108164,2010
4133000302,1,2,1,2,3,1,413300030201,1,130,0.5,0,0,0,0.405465108108164,2010
4133000302,1,2,1,2,3,1,413300030201,1,210,0.5,35000,70000,10.463131911492,0.405465108108164,2010
4133000303,1,4,1,2,NA,1,413300030301,0,630,0.5,0,0,0,0.405465108108164,2010
4133000303,1,2,1,2,NA,1,413300030301,0,210,1,80000,80000,11.2897944135779,0.693147180559945,2010
4133000303,1,1,1,2,NA,1,413300030301,0,130,2,270000,135000,12.5061809416774,1.09861228866811,2010
4133000303,1,3,1,2,NA,1,413300030301,0,620,0.5,0,0,0,0.405465108108164,2010
4133000304,2,1,2,3,4,2,413300030402,1,630,0.300000011920929,0,0,0,0.262364273637436,2010
4133000304,1,2,2,3,4,2,413300030402,1,210,1,0,0,0,0.693147180559945,2010
4133000304,1,2,2,3,4,2,413300030402,1,130,1,58000,58000,10.9682155307592,0.693147180559945,2010
4133000304,2,2,2,3,4,2,413300030402,1,620,0.200000002980232,0,0,0,0.182321559277481,2010
4133000304,1,3,2,3,4,2,413300030402,1,150,0.300000011920929,0,0,0,0.262364273637436,2010
4133000304,1,4,2,3,4,2,413300030402,1,450,0.100000001490116,0,0,0,0.0953101811589757,2010
4133000304,1,1,2,3,4,2,413300030402,1,741,0.5,0,0,0,0.405465108108164,2010
4133000306,1,2,1,2,NA,1,413300030601,1,150,0.25,130000,520000,11.7752974217158,0.22314355131421,2010
4133000306,1,1,1,2,NA,1,413300030601,1,210,0.25,10000,40000,9.21044036697652,0.22314355131421,2010
4133000306,1,1,1,2,NA,1,413300030601,1,130,0.25,20000,80000,9.90353755128617,0.22314355131421,2010
4133000307,1,4,1,2,NA,1,413300030701,1,310,0.300000011920929,20000,66666.6640175714,9.90353755128617,0.262364273637436,2010
4133000307,1,3,1,2,NA,1,413300030701,1,210,0.300000011920929,0,0,0,0.262364273637436,2010
4133000307,1,3,1,2,NA,1,413300030701,1,130,0.300000011920929,6000,19999.9992052714,8.69968140098951,0.262364273637436,2010
4133000307,1,1,1,2,NA,1,413300030701,1,742,0.200000002980232,0,0,0,0.182321559277481,2010
4133000307,1,1,1,2,NA,1,413300030701,1,744,0.200000002980232,0,0,0,0.182321559277481,2010
4133000307,1,1,1,2,NA,1,413300030701,1,741,0.200000002980232,0,0,0,0.182321559277481,2010
4133000307,1,1,1,2,NA,1,413300030701,1,210,0.200000002980232,0,0,0,0.182321559277481,2010
4133000307,1,2,1,NA,NA,1,413300030701,1,150,0.200000002980232,30000,149999.997764826,10.3089859934221,0.182321559277481,2010
4133000309,1,1,1,2,4,1,413300030901,0,210,0.449999988079071,90000,200000.005298191,11.4075760603618,0.371563548211153,2010
4133000309,1,1,1,2,4,1,413300030901,0,130,0.300000011920929,140000,466666.648123,11.8494048444231,0.262364273637436,2010
4133000310,1,1,1,2,3,1,413300031001,0,210,0.5,0,0,0,0.405465108108164,2010
4133000310,1,1,1,2,3,1,413300031001,0,130,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
4133000504,1,1,1,2,NA,1,413300050401,0,130,2,0,0,0,1.09861228866811,2010
4133000504,1,1,1,2,NA,1,413300050401,0,210,2,0,0,0,1.09861228866811,2010
4133000504,21,1,1,2,NA,1,413300050401,0,130,1,0,0,0,0.693147180559945,2010
4133000504,21,1,1,2,NA,1,413300050401,0,210,1,0,0,0,0.693147180559945,2010
4133000505,3,2,1,2,NA,1,413300050501,0,130,0.5,0,0,0,0.405465108108164,2010
4133000505,3,1,1,2,NA,1,413300050501,0,610,0.5,0,0,0,0.405465108108164,2010
4133000505,2,1,1,2,NA,1,413300050501,0,810,2,192000,96000,12.1652558593297,1.09861228866811,2010
4133000505,2,1,1,2,NA,1,413300050501,0,210,2,0,0,0,1.09861228866811,2010
4133000507,1,1,1,2,NA,1,413300050701,0,210,10,0,0,0,2.39789527279837,2010
4133000507,1,1,1,2,NA,1,413300050701,0,130,10,40000,4000,10.5966597327836,2.39789527279837,2010
4133000511,1,1,2,1,NA,2,413300051102,1,130,2,115000,57500,11.6526961029598,1.09861228866811,2010
4133000511,1,1,2,1,NA,2,413300051102,1,210,2,0,0,0,1.09861228866811,2010
4133000513,2,2,1,2,4,1,413300051301,0,742,1,8000,8000,8.98732181285012,0.693147180559945,2010
4133000513,2,2,1,2,4,1,413300051301,0,741,1,0,0,0,0.693147180559945,2010
4133000513,2,2,1,2,4,1,413300051301,0,210,1,0,0,0,0.693147180559945,2010
4133000513,2,1,1,NA,NA,1,413300051301,0,810,4,9240000,2310000,16.039052551843,1.6094379124341,2010
4133000513,1,1,3,4,5,3,413300051303,0,810,4,9240000,2310000,16.039052551843,1.6094379124341,2010
4133000513,1,1,3,4,5,3,413300051303,0,130,0.5,0,0,0,0.405465108108164,2010
4133000513,1,1,3,4,5,3,413300051303,0,210,0.5,0,0,0,0.405465108108164,2010
4141000104,21,1,2,5,6,2,414100010402,1,130,0.5,5000,10000,8.5173931714189,0.405465108108164,2010
4141000104,21,1,2,5,6,2,414100010402,1,210,0.5,8000,16000,8.98732181285012,0.405465108108164,2010
4141000104,1,3,2,5,6,2,414100010402,1,630,0.119999997317791,1000,8333.33351959785,6.90875477931522,0.113328682912174,2010
4141000104,2,1,2,5,6,2,414100010402,1,620,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
4141000104,1,1,1,2,5,1,414100010401,0,741,0.25,0,0,0,0.22314355131421,2010
4141000104,1,1,1,2,5,1,414100010401,0,210,0.25,0,0,0,0.22314355131421,2010
4141000104,1,2,2,5,6,2,414100010402,1,640,0.119999997317791,0,0,0,0.113328682912174,2010
4141000104,1,2,2,5,6,2,414100010402,1,150,0.119999997317791,35000,291666.673185925,10.463131911492,0.113328682912174,2010
4141000109,1,1,1,2,NA,1,414100010901,0,210,1,20000,20000,9.90353755128617,0.693147180559945,2010
4141000109,1,1,1,2,NA,1,414100010901,0,810,1,4000,4000,8.29429960885724,0.693147180559945,2010
4141000109,1,1,1,2,NA,1,414100010901,0,741,1,600000,600000,13.3046866008636,0.693147180559945,2010
4141000110,1,3,14,15,16,14,414100011014,0,130,1.5,0,0,0,0.916290731874155,2010
4141000110,1,3,14,15,16,14,414100011014,0,630,1.5,40000,26666.6666666667,10.5966597327836,0.916290731874155,2010
4141000110,1,3,14,15,16,14,414100011014,0,210,1.5,50000,33333.3333333333,10.8197982842103,0.916290731874155,2010
4141000110,1,2,14,15,16,14,414100011014,0,620,1,100000,100000,11.5129354649202,0.693147180559945,2010
4141000110,1,1,14,15,16,14,414100011014,0,741,3,190000,63333.3333333333,12.1547846142867,1.38629436111989,2010
4141000110,1,4,14,15,16,14,414100011014,0,222,1,0,0,0,0.693147180559945,2010
4141000111,22,1,2,NA,NA,2,414100011102,1,130,0.5,0,0,0,0.405465108108164,2010
4141000111,22,1,2,NA,NA,2,414100011102,1,630,0.5,0,0,0,0.405465108108164,2010
4141000111,22,1,2,NA,NA,2,414100011102,1,210,0.5,0,0,0,0.405465108108164,2010
4141000111,21,1,2,NA,NA,2,414100011102,1,210,0.25,80000,320000,11.2897944135779,0.22314355131421,2010
4141000111,21,1,2,NA,NA,2,414100011102,1,130,0.25,28000,112000,10.2399955028053,0.22314355131421,2010
4141000111,21,1,2,NA,NA,2,414100011102,1,630,0.25,0,0,0,0.22314355131421,2010
4141000111,1,1,2,3,NA,2,414100011102,1,130,0.5,0,0,0,0.405465108108164,2010
4141000111,1,1,2,3,NA,2,414100011102,1,210,0.5,0,0,0,0.405465108108164,2010
4141000111,21,2,2,NA,NA,2,414100011102,1,620,0.25,0,0,0,0.22314355131421,2010
4143000302,21,1,2,1,5,2,414300030202,1,120,0.400000005960464,120000,299999.995529652,11.6952553550628,0.336472240878687,2010
4143000302,2,1,2,1,4,2,414300030202,1,742,0.5,0,0,0,0.405465108108164,2010
4143000302,3,1,2,1,5,2,414300030202,1,210,0.25,0,0,0,0.22314355131421,2010
4143000302,3,1,2,1,5,2,414300030202,1,630,0.25,0,0,0,0.22314355131421,2010
4143000302,1,1,2,1,4,2,414300030202,1,741,0.5,0,0,0,0.405465108108164,2010
4143000302,1,1,2,1,4,2,414300030202,1,742,0.5,0,0,0,0.405465108108164,2010
4143000302,1,1,2,1,4,2,414300030202,1,810,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
4143000302,4,1,2,1,4,2,414300030202,1,742,0.5,0,0,0,0.405465108108164,2010
4143000302,21,2,2,1,4,2,414300030202,1,620,0.100000001490116,0,0,0,0.0953101811589757,2010
4143000304,22,1,1,2,NA,1,414300030401,0,310,0.25,20000,80000,9.90353755128617,0.22314355131421,2010
4143000304,21,1,1,2,NA,1,414300030401,0,130,0.25,40000,160000,10.5966597327836,0.22314355131421,2010
4143000304,21,1,1,2,NA,1,414300030401,0,210,0.25,5000,20000,8.5173931714189,0.22314355131421,2010
4143000304,1,1,1,2,NA,1,414300030401,0,810,0.25,12000,48000,9.39274525863144,0.22314355131421,2010
4143000304,1,1,1,2,NA,1,414300030401,0,742,0.25,0,0,0,0.22314355131421,2010
4143000305,6,1,2,NA,NA,2,414300030502,1,630,1,500000,500000,13.1223653774023,0.693147180559945,2010
4143000305,4,1,2,NA,NA,2,414300030502,1,741,2,70000,35000,11.1562648066437,1.09861228866811,2010
4143000305,4,1,2,NA,NA,2,414300030502,1,742,2,0,0,0,1.09861228866811,2010
4143000305,6,2,2,NA,NA,2,414300030502,1,620,1,225000,225000,12.3238601256211,0.693147180559945,2010
4143000305,6,3,2,NA,NA,2,414300030502,1,210,2,0,0,0,1.09861228866811,2010
4143000305,1,1,2,NA,NA,2,414300030502,1,741,2,270000,135000,12.5061809416774,1.09861228866811,2010
4143000305,1,1,2,NA,NA,2,414300030502,1,810,2,350000,175000,12.7656912906044,1.09861228866811,2010
4143000305,1,1,2,NA,NA,2,414300030502,1,742,2,0,0,0,1.09861228866811,2010
4143000305,2,1,2,NA,NA,2,414300030502,1,742,1.5,0,0,0,0.916290731874155,2010
4143000305,2,1,2,NA,NA,2,414300030502,1,741,1.5,80000,53333.3333333333,11.2897944135779,0.916290731874155,2010
4143000306,2,1,2,1,NA,2,414300030602,1,742,0.75,0,0,0,0.559615787935423,2010
4143000306,3,1,1,2,NA,1,414300030601,0,742,0.75,0,0,0,0.559615787935423,2010
4143000306,3,1,1,2,NA,1,414300030601,0,810,0.75,20000,26666.6666666667,9.90353755128617,0.559615787935423,2010
4143000306,1,1,2,1,NA,2,414300030602,1,742,1.5,0,0,0,0.916290731874155,2010
4143000306,1,1,2,1,NA,2,414300030602,1,810,1.5,30000,20000,10.3089859934221,0.916290731874155,2010
4143000306,1,1,2,1,NA,2,414300030602,1,210,1.5,0,0,0,0.916290731874155,2010
4143000306,1,1,2,1,NA,2,414300030602,1,741,1.5,0,0,0,0.916290731874155,2010
4143000306,4,2,2,1,NA,2,414300030602,1,630,0.200000002980232,0,0,0,0.182321559277481,2010
4143000306,4,1,1,2,NA,1,414300030601,0,620,0.200000002980232,0,0,0,0.182321559277481,2010
4143000307,1,1,2,3,4,2,414300030702,1,810,0.5,42000,84000,10.6454487065059,0.405465108108164,2010
4143000307,1,1,2,3,4,2,414300030702,1,742,0.5,45000,90000,10.7144399907278,0.405465108108164,2010
4143000307,1,1,2,3,4,2,414300030702,1,741,0.5,0,0,0,0.405465108108164,2010
4143000307,1,3,2,3,4,2,414300030702,1,150,0.5,5000,10000,8.5173931714189,0.405465108108164,2010
4143000307,1,2,2,3,4,2,414300030702,1,130,0.5,0,0,0,0.405465108108164,2010
4143000307,1,2,2,3,4,2,414300030702,1,210,0.5,0,0,0,0.405465108108164,2010
4143000307,21,1,2,3,4,2,414300030702,1,310,0.5,0,0,0,0.405465108108164,2010
4143000307,21,1,2,3,4,2,414300030702,1,630,0.5,0,0,0,0.405465108108164,2010
4143000309,3,1,1,2,4,1,414300030901,0,210,1,200000,200000,12.2060776455177,0.693147180559945,2010
4143000309,4,1,2,3,4,2,414300030902,1,210,0.25,50000,200000,10.8197982842103,0.22314355131421,2010
4143000309,1,1,1,2,3,1,414300030901,0,741,1,0,0,0,0.693147180559945,2010
4143000309,1,1,1,2,3,1,414300030901,0,742,1,0,0,0,0.693147180559945,2010
4143000309,2,1,1,2,3,1,414300030901,0,742,4,0,0,0,1.6094379124341,2010
4143000309,4,2,2,3,4,2,414300030902,1,310,0.25,20000,80000,9.90353755128617,0.22314355131421,2010
4143000309,2,2,2,3,4,2,414300030902,1,310,1,40000,40000,10.5966597327836,0.693147180559945,2010
4143000310,2,3,1,2,3,1,414300031001,0,741,0.200000002980232,60000,299999.995529652,11.002116507732,0.182321559277481,2010
4143000310,1,1,1,2,3,1,414300031001,0,741,4,80000,20000,11.2897944135779,1.6094379124341,2010
4143000310,2,4,1,2,3,1,414300031001,0,130,0.400000005960464,0,0,0,0.336472240878687,2010
4143000310,2,4,1,2,3,1,414300031001,0,210,0.400000005960464,0,0,0,0.336472240878687,2010
4143000310,2,1,1,2,3,1,414300031001,0,810,0.300000011920929,54000,179999.992847443,10.8967578438935,0.262364273637436,2010
4143000310,2,2,1,2,3,1,414300031001,0,742,0.100000001490116,0,0,0,0.0953101811589757,2010
4143000501,21,1,2,3,4,2,414300050102,1,150,0.200000002980232,8000,39999.9994039536,8.98732181285012,0.182321559277481,2010
4143000501,22,1,2,3,4,2,414300050102,1,210,0.200000002980232,10000,49999.999254942,9.21044036697652,0.182321559277481,2010
4143000501,22,1,2,3,4,2,414300050102,1,130,0.200000002980232,0,0,0,0.182321559277481,2010
4143000501,21,2,2,3,4,2,414300050102,1,620,0.200000002980232,0,0,0,0.182321559277481,2010
4143000502,2,1,1,2,NA,1,414300050201,0,810,0.100000001490116,160000,1599999.97615814,11.9829353441964,0.0953101811589757,2010
4143000502,3,1,1,2,NA,1,414300050201,0,741,0.200000002980232,0,0,0,0.182321559277481,2010
4143000502,1,2,1,2,NA,1,414300050201,0,210,0.100000001490116,0,0,0,0.0953101811589757,2010
4143000502,1,1,1,2,NA,1,414300050201,0,742,0.5,0,0,0,0.405465108108164,2010
4143000502,1,1,1,2,NA,1,414300050201,0,741,0.5,0,0,0,0.405465108108164,2010
4143000502,1,1,1,2,NA,1,414300050201,0,810,0.5,32000,64000,10.3735224312936,0.405465108108164,2010
4143000503,1,2,1,2,3,1,414300050301,1,150,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
4143000503,1,4,1,2,3,1,414300050301,1,130,0.25,0,0,0,0.22314355131421,2010
4143000503,1,3,1,2,3,1,414300050301,1,620,0.25,0,0,0,0.22314355131421,2010
4143000503,1,1,1,2,3,1,414300050301,1,742,1.5,0,0,0,0.916290731874155,2010
4143000503,1,1,1,2,3,1,414300050301,1,210,1.5,40000,26666.6666666667,10.5966597327836,0.916290731874155,2010
4143000503,1,1,1,2,3,1,414300050301,1,744,1.5,0,0,0,0.916290731874155,2010
4143000503,1,1,1,2,3,1,414300050301,1,741,1.5,60000,40000,11.002116507732,0.916290731874155,2010
4143000506,8,1,2,3,4,2,414300050602,1,742,0.25,2000,8000,7.60140233458373,0.22314355131421,2010
4143000506,8,1,2,3,4,2,414300050602,1,741,0.25,3500,14000,8.16080392095467,0.22314355131421,2010
4143000506,8,1,2,3,4,2,414300050602,1,210,0.25,0,0,0,0.22314355131421,2010
4143000506,1,1,2,3,4,2,414300050602,1,744,1,15000,15000,9.61587214452889,0.693147180559945,2010
4143000506,1,1,2,3,4,2,414300050602,1,742,1,5000,5000,8.5173931714189,0.693147180559945,2010
4143000506,1,1,2,3,4,2,414300050602,1,741,1,3000,3000,8.00670084544037,0.693147180559945,2010
4143000506,3,1,2,3,NA,2,414300050602,1,210,0.5,0,0,0,0.405465108108164,2010
4143000506,3,1,2,3,NA,2,414300050602,1,810,0.5,0,0,0,0.405465108108164,2010
4143000506,3,1,2,3,NA,2,414300050602,1,742,0.5,3500,7000,8.16080392095467,0.405465108108164,2010
4143000506,3,1,2,3,NA,2,414300050602,1,741,0.5,1500,3000,7.31388683163346,0.405465108108164,2010
4143000506,4,1,2,3,4,2,414300050602,1,741,0.25,2000,8000,7.60140233458373,0.22314355131421,2010
4143000506,4,1,2,3,4,2,414300050602,1,742,0.25,3500,14000,8.16080392095467,0.22314355131421,2010
4143000506,9,1,2,3,4,2,414300050602,1,210,0.25,0,0,0,0.22314355131421,2010
4143000506,9,1,2,3,4,2,414300050602,1,130,0.25,0,0,0,0.22314355131421,2010
4143000506,7,1,2,3,4,2,414300050602,1,210,0.5,0,0,0,0.405465108108164,2010
4143000506,7,1,2,3,4,2,414300050602,1,742,0.5,2000,4000,7.60140233458373,0.405465108108164,2010
4143000506,7,1,2,3,4,2,414300050602,1,744,0.5,14000,28000,9.54688403461792,0.405465108108164,2010
4143000506,7,1,2,3,4,2,414300050602,1,741,0.5,0,0,0,0.405465108108164,2010
4143000506,5,1,2,3,4,2,414300050602,1,741,2,0,0,0,1.09861228866811,2010
4143000506,5,1,2,3,4,2,414300050602,1,742,2,5000,2500,8.5173931714189,1.09861228866811,2010
414300050605,1,1,1,2,4,1,41430005060501,0,742,0.5,30000,60000,10.3089859934221,0.405465108108164,2010
414300050605,1,1,1,2,4,1,41430005060501,0,741,0.5,105000,210000,11.5617251529038,0.405465108108164,2010
414300050605,1,1,1,2,4,1,41430005060501,0,210,0.5,0,0,0,0.405465108108164,2010
414300050605,1,1,1,2,4,1,41430005060501,0,810,0.5,12000,24000,9.39274525863144,0.405465108108164,2010
414300050605,2,1,1,2,4,1,41430005060501,0,742,0.200000002980232,30000,149999.997764826,10.3089859934221,0.182321559277481,2010
414300050605,2,1,1,2,4,1,41430005060501,0,210,0.230000004172325,0,0,0,0.20701417277646,2010
414300050605,2,1,1,2,4,1,41430005060501,0,810,0.200000002980232,6000,29999.9995529652,8.69968140098951,0.182321559277481,2010
414300050605,2,1,1,2,4,1,41430005060501,0,741,0.200000002980232,30000,149999.997764826,10.3089859934221,0.182321559277481,2010
414300050605,4,1,1,2,5,1,41430005060501,0,742,0.200000002980232,0,0,0,0.182321559277481,2010
414300050605,4,1,1,2,5,1,41430005060501,0,210,0.200000002980232,0,0,0,0.182321559277481,2010
414300050605,4,1,1,2,5,1,41430005060501,0,810,0.200000002980232,4000,19999.9997019768,8.29429960885724,0.182321559277481,2010
414300050605,4,1,1,2,5,1,41430005060501,0,741,0.200000002980232,0,0,0,0.182321559277481,2010
4143000509,1,4,1,2,NA,1,414300050901,0,130,1,12000,12000,9.39274525863144,0.693147180559945,2010
4143000509,1,3,1,2,NA,1,414300050901,0,620,1,0,0,0,0.693147180559945,2010
4143000509,1,1,1,2,NA,1,414300050901,0,810,1,1200000,1200000,13.9978329480912,0.693147180559945,2010
4143000509,1,1,1,2,NA,1,414300050901,0,744,1,4000,4000,8.29429960885724,0.693147180559945,2010
4143000509,1,1,1,2,NA,1,414300050901,0,742,1,12500,12500,9.43356392009056,0.693147180559945,2010
4143000509,1,1,1,2,NA,1,414300050901,0,741,1,50000,50000,10.8197982842103,0.693147180559945,2010
4143000509,1,1,1,2,NA,1,414300050901,0,210,1,56000,56000,10.9331248267007,0.693147180559945,2010
4143000509,1,2,1,2,NA,1,414300050901,0,150,0.5,0,0,0,0.405465108108164,2010
4143000509,1,5,1,2,NA,1,414300050901,0,630,1,30000,30000,10.3089859934221,0.693147180559945,2010
4143000510,21,2,2,3,4,2,414300051002,1,620,0.200000002980232,0,0,0,0.182321559277481,2010
4143000510,1,1,1,2,3,1,414300051001,0,742,1.70000004768372,75000,44117.6458213568,11.2252567257629,0.99325179067092,2010
4143000510,1,1,1,2,3,1,414300051001,0,210,1.70000004768372,40000,23529.4111047236,10.5966597327836,0.99325179067092,2010
4143000510,1,1,1,2,3,1,414300051001,0,741,1.70000004768372,180000,105882.349971256,12.1007176854125,0.99325179067092,2010
4143000510,2,2,2,3,4,2,414300051002,1,310,0.200000002980232,0,0,0,0.182321559277481,2010
4143000510,1,2,2,3,4,2,414300051002,1,310,0.300000011920929,0,0,0,0.262364273637436,2010
4143000510,21,1,2,3,4,2,414300051002,1,630,0.300000011920929,0,0,0,0.262364273637436,2010
4143000510,2,3,2,3,4,2,414300051002,1,440,0.100000001490116,0,0,0,0.0953101811589757,2010
4143000510,2,1,2,3,4,2,414300051002,1,620,0.200000002980232,0,0,0,0.182321559277481,2010
4151000208,1,2,2,NA,NA,2,415100020802,1,210,1,60000,60000,11.002116507732,0.693147180559945,2010
4151000208,1,2,2,NA,NA,2,415100020802,1,130,0.5,0,0,0,0.405465108108164,2010
4151000208,1,1,2,NA,NA,2,415100020802,1,310,1,100000,100000,11.5129354649202,0.693147180559945,2010
4151000208,1,4,2,NA,NA,2,415100020802,1,741,1,0,0,0,0.693147180559945,2010
4153000402,1,4,1,2,NA,1,415300040201,0,810,0.100000001490116,30000,299999.995529652,10.3089859934221,0.0953101811589757,2010
4153000402,1,2,NA,1,NA,1,415300040201,0,310,0.200000002980232,40000,199999.997019768,10.5966597327836,0.182321559277481,2010
4153000402,1,2,NA,1,NA,1,415300040201,0,130,0.200000002980232,37000,184999.997243285,10.5187002182882,0.182321559277481,2010
4153000402,1,1,1,2,NA,1,415300040201,0,210,0.200000002980232,100000,499999.99254942,11.5129354649202,0.182321559277481,2010
4153000402,1,1,1,2,NA,1,415300040201,0,620,0.409999996423721,0,0,0,0.343589701853709,2010
4153000403,2,3,1,2,NA,1,415300040301,0,610,0.25,20000,80000,9.90353755128617,0.22314355131421,2010
4153000403,2,1,1,2,NA,1,415300040301,0,310,0.5,18000,36000,9.7981825908907,0.405465108108164,2010
4153000403,2,1,1,2,NA,1,415300040301,0,130,0.5,0,0,0,0.405465108108164,2010
4153000403,2,1,1,2,NA,1,415300040301,0,630,0.5,0,0,0,0.405465108108164,2010
4153000403,1,1,2,NA,NA,2,415300040302,1,630,0.5,0,0,0,0.405465108108164,2010
4153000403,1,1,2,NA,NA,2,415300040302,1,210,0.5,0,0,0,0.405465108108164,2010
4153000403,1,1,2,NA,NA,2,415300040302,1,130,0.5,0,0,0,0.405465108108164,2010
4153000403,2,2,2,NA,NA,2,415300040302,1,210,0.25,0,0,0,0.22314355131421,2010
4153000407,1,1,1,2,3,1,415300040701,0,741,2,0,0,0,1.09861228866811,2010
4153000407,1,1,1,2,3,1,415300040701,0,742,2,8000,4000,8.98732181285012,1.09861228866811,2010
4153000407,1,3,1,2,3,1,415300040701,0,310,1.5,150000,100000,11.9183972397228,0.916290731874155,2010
4153000407,1,3,1,2,3,1,415300040701,0,630,1.5,0,0,0,0.916290731874155,2010
4153000407,1,2,2,3,4,2,415300040702,1,210,2,250000,125000,12.4292201968364,1.09861228866811,2010
4153000407,1,2,2,3,4,2,415300040702,1,130,2,0,0,0,1.09861228866811,2010
4153000407,1,4,1,2,NA,1,415300040701,0,620,1,0,0,0,0.693147180559945,2010
4153000407,1,5,1,2,3,1,415300040701,0,610,0.5,0,0,0,0.405465108108164,2010
4153000408,1,6,1,3,4,1,415300040801,0,742,0.25,12000,48000,9.39274525863144,0.22314355131421,2010
4153000408,1,4,1,NA,NA,1,415300040801,0,130,0.25,0,0,0,0.22314355131421,2010
4153000408,1,2,1,NA,NA,1,415300040801,0,620,0.25,0,0,0,0.22314355131421,2010
4153000408,1,5,1,NA,NA,1,415300040801,0,741,0.25,0,0,0,0.22314355131421,2010
4153000408,1,3,1,3,4,1,415300040801,0,310,0.25,225000,900000,12.3238601256211,0.22314355131421,2010
4153000408,1,3,1,3,4,1,415300040801,0,630,0.25,0,0,0,0.22314355131421,2010
4153000408,1,1,1,3,4,1,415300040801,0,210,0.25,105000,420000,11.5617251529038,0.22314355131421,2010
4153000408,1,1,1,3,4,1,415300040801,0,630,0.25,0,0,0,0.22314355131421,2010
4153000602,1,1,1,NA,NA,1,415300060201,0,130,0.25,60000,240000,11.002116507732,0.22314355131421,2010
4153000602,1,1,1,NA,NA,1,415300060201,0,210,0.25,0,0,0,0.22314355131421,2010
4153000605,21,2,1,2,NA,1,415300060501,0,310,0.300000011920929,0,0,0,0.262364273637436,2010
4153000605,21,2,1,2,NA,1,415300060501,0,630,0.300000011920929,0,0,0,0.262364273637436,2010
4153000605,21,2,1,2,NA,1,415300060501,0,130,0.300000011920929,10000,33333.3320087857,9.21044036697652,0.262364273637436,2010
4153000605,1,1,1,NA,NA,1,415300060501,0,620,0.200000002980232,0,0,0,0.182321559277481,2010
4153000605,21,1,1,2,NA,1,415300060501,0,630,0.300000011920929,0,0,0,0.262364273637436,2010
4153000605,21,1,1,2,NA,1,415300060501,0,210,0.300000011920929,0,0,0,0.262364273637436,2010
4153000605,21,1,1,2,NA,1,415300060501,0,130,0.300000011920929,10000,33333.3320087857,9.21044036697652,0.262364273637436,2010
4153000606,3,2,2,NA,NA,2,415300060602,1,210,0.5,0,0,0,0.405465108108164,2010
4153000606,3,2,2,NA,NA,2,415300060602,1,130,0.5,0,0,0,0.405465108108164,2010
4153000606,2,1,1,NA,NA,1,415300060601,0,830,0.5,75000,150000,11.2252567257629,0.405465108108164,2010
4153000606,21,1,2,NA,NA,2,415300060602,1,630,0.5,0,0,0,0.405465108108164,2010
4153000606,21,1,2,NA,NA,2,415300060602,1,130,0.5,0,0,0,0.405465108108164,2010
4153000606,21,1,2,NA,NA,2,415300060602,1,310,0.5,0,0,0,0.405465108108164,2010
4153000606,1,1,1,NA,NA,1,415300060601,0,830,1,225000,225000,12.3238601256211,0.693147180559945,2010
4153000606,3,1,2,5,6,2,415300060602,1,741,0.5,0,0,0,0.405465108108164,2010
4153000607,1,1,1,2,3,1,415300060701,0,742,1,102500,102500,11.5376278336106,0.693147180559945,2010
4153000607,1,1,1,2,3,1,415300060701,0,741,1,20000,20000,9.90353755128617,0.693147180559945,2010
4153000607,1,1,1,2,3,1,415300060701,0,744,1,4000,4000,8.29429960885724,0.693147180559945,2010
4153000607,2,1,1,NA,NA,1,415300060701,0,830,1,210000,210000,12.254867571593,0.693147180559945,2010
