"HHID","parcelID","pltid","PID","female","cropID","s4aq07","s5aq08_1","yield","lnvalue","lnarea"
"c18026fb65d84083bc6713acffc55f03",1,1,1,0,130,0.25,0,0,0,0.22314355131421
"c1900c3bcc364e0aa17550183cc4a221",1,1,1,1,210,0.6,30000,50000,10.3089859934221,0.470003629245736
"c1900c3bcc364e0aa17550183cc4a221",1,2,1,1,620,0.1,0,0,0,0.0953101798043249
"c1900c3bcc364e0aa17550183cc4a221",1,3,1,1,630,1,105000,105000,11.5617251529038,0.693147180559945
"c1900c3bcc364e0aa17550183cc4a221",4,1,1,1,210,1,0,0,0,0.693147180559945
"c2ca0f63efa5482f8f0169aec54e2246",1,1,1,1,130,0.2,60000,300000,11.002116507732,0.182321556793955
"c2ca0f63efa5482f8f0169aec54e2246",1,2,1,1,141,0.1,0,0,0,0.0953101798043249
"c2ca0f63efa5482f8f0169aec54e2246",1,3,1,1,210,0.1,20000,200000,9.90353755128617,0.0953101798043249
"c2ca0f63efa5482f8f0169aec54e2246",1,4,2,1,741,0.1,300000,3000000,12.6115410869661,0.0953101798043249
"c2ca0f63efa5482f8f0169aec54e2246",1,4,2,1,810,0.1,60000,600000,11.002116507732,0.0953101798043249
"c2ca0f63efa5482f8f0169aec54e2246",2,1,1,1,640,0.7,0,0,0,0.53062825106217
"c2ca0f63efa5482f8f0169aec54e2246",2,1,1,1,741,0.7,100000,142857.142857143,11.5129354649202,0.53062825106217
"c2f7e60cfe2a4966bf4840d734a074e6",1,1,1,1,741,1,0,0,0,0.693147180559945
"c2f7e60cfe2a4966bf4840d734a074e6",1,2,3,0,741,0.25,144000,576000,11.8775755229785,0.22314355131421
"c2f7e60cfe2a4966bf4840d734a074e6",1,3,1,1,130,0.25,0,0,0,0.22314355131421
"c2f7e60cfe2a4966bf4840d734a074e6",1,3,1,1,210,0.25,0,0,0,0.22314355131421
"c2f7e60cfe2a4966bf4840d734a074e6",1,4,1,1,310,0.15,0,0,0,0.139761942375159
"c2f7e60cfe2a4966bf4840d734a074e6",1,5,1,1,620,0.1,0,0,0,0.0953101798043249
"c2f7e60cfe2a4966bf4840d734a074e6",1,6,1,1,630,0.25,0,0,0,0.22314355131421
"c311adcaec634b3b81b14d70b7402fc0",1,1,1,1,630,0.16,0,0,0,0.148420005118273
"c311adcaec634b3b81b14d70b7402fc0",1,2,1,1,620,0.08,0,0,0,0.0769610411361284
"c311adcaec634b3b81b14d70b7402fc0",1,4,1,1,310,0.35,0,0,0,0.300104592450338
"c311adcaec634b3b81b14d70b7402fc0",1,5,1,1,221,0.09,0,0,0,0.0861776962410524
"c311adcaec634b3b81b14d70b7402fc0",1,6,1,1,150,0.05,0,0,0,0.048790164169432
"c311adcaec634b3b81b14d70b7402fc0",1,7,1,1,130,0.1,0,0,0,0.0953101798043249
"c311adcaec634b3b81b14d70b7402fc0",1,7,1,1,210,0.1,0,0,0,0.0953101798043249
"c339d3125208446ab905d9c668bfc94b",1,2,5,1,310,0.25,0,0,0,0.22314355131421
"c33f6cb57d9849949e08a7350dabb829",1,0,1,1,741,0.25,100000,400000,11.5129354649202,0.22314355131421
"c33f6cb57d9849949e08a7350dabb829",1,1,1,1,210,0.25,0,0,0,0.22314355131421
"c3453f0ebfa3433283a20ae3a7981e39",1,0,1,1,130,2,0,0,0,1.09861228866811
"c3453f0ebfa3433283a20ae3a7981e39",1,0,1,1,210,2,0,0,0,1.09861228866811
"c3453f0ebfa3433283a20ae3a7981e39",1,0,1,1,741,2,160000,80000,11.9829353441964,1.09861228866811
"c345d13420494d31ae0cbca6f3abb32c",1,1,1,0,340,1,0,0,0,0.693147180559945
"c351f08d2d8a4e598e762f285a0ba5b0",1,1,1,0,741,2,1440000,720000,14.1801543659964,1.09861228866811
"c351f08d2d8a4e598e762f285a0ba5b0",2,1,1,0,741,1,1620000,1620000,14.2979373244923,0.693147180559945
"c351f08d2d8a4e598e762f285a0ba5b0",3,1,1,0,741,0.5,840000,1680000,13.641158361295,0.405465108108164
"c351f08d2d8a4e598e762f285a0ba5b0",4,1,1,0,741,4,3600000,900000,15.0964446812041,1.6094379124341
"c35a81e4c7ee49d69e75ef3ad2e0c866",1,1,1,1,150,0.23,0,0,0,0.207014169384326
"c35a81e4c7ee49d69e75ef3ad2e0c866",2,1,1,1,630,0.2,0,0,0,0.182321556793955
"c3880ebfc2874c57bca0b18a91aa6c76",1,1,1,1,130,0.5,0,0,0,0.405465108108164
"c3880ebfc2874c57bca0b18a91aa6c76",1,1,1,1,210,0.5,0,0,0,0.405465108108164
"c3880ebfc2874c57bca0b18a91aa6c76",1,2,1,1,620,0.5,50000,100000,10.8197982842103,0.405465108108164
"c3880ebfc2874c57bca0b18a91aa6c76",2,1,1,1,130,0.5,10000,20000,9.21044036697652,0.405465108108164
"c3880ebfc2874c57bca0b18a91aa6c76",2,2,1,1,210,0.5,40000,80000,10.5966597327836,0.405465108108164
"c436df87513346a2b2e360b140d4a921",1,1,1,0,630,0.25,0,0,0,0.22314355131421
"c436df87513346a2b2e360b140d4a921",2,0,1,0,130,0.5,0,0,0,0.405465108108164
"c436df87513346a2b2e360b140d4a921",2,1,1,0,610,0.25,0,0,0,0.22314355131421
"c441efdab4164c80beee2c337d628edc",1,1,1,1,210,1,0,0,0,0.693147180559945
"c441efdab4164c80beee2c337d628edc",1,1,1,1,741,1,0,0,0,0.693147180559945
"c441efdab4164c80beee2c337d628edc",1,1,1,1,810,1,80000,80000,11.2897944135779,0.693147180559945
"c474b977ce9f4b7d9e358838403ce236",1,1,2,1,210,2,0,0,0,1.09861228866811
"c474b977ce9f4b7d9e358838403ce236",1,1,2,1,741,2,0,0,0,1.09861228866811
"c474b977ce9f4b7d9e358838403ce236",1,1,2,1,744,2,1350000,675000,14.1156158911551,1.09861228866811
"c474b977ce9f4b7d9e358838403ce236",2,1,2,1,120,1,480000,480000,13.0815434662152,0.693147180559945
"c4d8aa1a98a9434e81101f58a0d1024f",1,0,1,1,130,1.5,150000,100000,11.9183972397228,0.916290731874155
"c4d8aa1a98a9434e81101f58a0d1024f",1,1,1,1,620,0.7,0,0,0,0.53062825106217
"c4d8aa1a98a9434e81101f58a0d1024f",1,2,1,1,310,0.2,0,0,0,0.182321556793955
"c4d8aa1a98a9434e81101f58a0d1024f",1,3,1,1,130,0.5,0,0,0,0.405465108108164
"c4d8aa1a98a9434e81101f58a0d1024f",1,3,1,1,141,0.5,20000,40000,9.90353755128617,0.405465108108164
"c50d3521c1914dd988baecc0dd56623b",1,0,1,0,741,0.5,0,0,0,0.405465108108164
"c50d3521c1914dd988baecc0dd56623b",1,0,1,0,810,0.5,200000,400000,12.2060776455177,0.405465108108164
"c5144bccec92485d8ead5eadde9bdcb7",1,1,2,1,741,0.3,0,0,0,0.262364264467491
"c52d606c36744c9d970ff70909b6dc4a",2,1,2,1,130,0.75,0,0,0,0.559615787935423
"c52d606c36744c9d970ff70909b6dc4a",2,1,2,1,320,0.75,0,0,0,0.559615787935423
"c52d606c36744c9d970ff70909b6dc4a",3,1,2,1,130,0.19,12000,63157.8947368421,9.39274525863144,0.173953307123438
"c5466685dd6f435b9b48df20808643ce",1,0,2,1,210,0.25,0,0,0,0.22314355131421
"c5466685dd6f435b9b48df20808643ce",1,2,2,1,610,0.25,320000,1280000,12.676079399771,0.22314355131421
"c58bc15d4b104e3dac5db4ae756ff438",3,1,1,1,210,0.25,0,0,0,0.22314355131421
"c58bc15d4b104e3dac5db4ae756ff438",4,1,1,1,741,1,576000,576000,13.2638646757876,0.693147180559945
"c59e62eb588d4f2499b0c98769c7b669",1,8,1,1,620,0.09,0,0,0,0.0861776962410524
"c5a87622cde84e76a74235015b0361a7",1,1,1,1,210,0.4,0,0,0,0.336472236621213
"c5a87622cde84e76a74235015b0361a7",1,1,1,1,741,0.4,0,0,0,0.336472236621213
"c5a87622cde84e76a74235015b0361a7",1,2,1,1,130,0.1,0,0,0,0.0953101798043249
"c5bfd88067934e1bb0899b1e124bd94d",1,1,2,1,120,0.5,100000,200000,11.5129354649202,0.405465108108164
"c5bfd88067934e1bb0899b1e124bd94d",2,1,2,1,150,1.5,60000,40000,11.002116507732,0.916290731874155
"c5d287068a3a4fbda7c9a96c8d13b958",1,1,1,1,210,1.5,0,0,0,0.916290731874155
"c5d287068a3a4fbda7c9a96c8d13b958",1,1,1,1,741,1.5,24,16,3.2188758248682,0.916290731874155
"c5d287068a3a4fbda7c9a96c8d13b958",2,1,1,1,741,0.3,360000,1200000,12.7938620882062,0.262364264467491
"c5d287068a3a4fbda7c9a96c8d13b958",2,2,1,1,141,0.1,150000,1500000,11.9183972397228,0.0953101798043249
"c5d287068a3a4fbda7c9a96c8d13b958",2,3,1,1,620,0.1,0,0,0,0.0953101798043249
"c5e692ddd3b94870bac6087f28e574c4",1,2,8,1,620,0.2,20000,100000,9.90353755128617,0.182321556793955
"c5e692ddd3b94870bac6087f28e574c4",2,1,8,1,130,0.5,0,0,0,0.405465108108164
"c5e692ddd3b94870bac6087f28e574c4",2,1,8,1,210,0.5,0,0,0,0.405465108108164
"c6c0a56556a8404292177d7199e8e713",1,1,2,1,630,0.5,40000,80000,10.5966597327836,0.405465108108164
"c6c6d1d523a746fc9e8695686c54d900",1,1,2,1,741,0.25,0,0,0,0.22314355131421
"c6c6d1d523a746fc9e8695686c54d900",1,3,2,1,620,0.12,0,0,0,0.113328685307003
"c6c6d1d523a746fc9e8695686c54d900",1,4,2,1,610,0.12,0,0,0,0.113328685307003
"c6c6d1d523a746fc9e8695686c54d900",1,5,2,1,130,0.35,0,0,0,0.300104592450338
"c6c6d1d523a746fc9e8695686c54d900",1,5,2,1,210,0.35,0,0,0,0.300104592450338
"c6c6d1d523a746fc9e8695686c54d900",1,5,2,1,630,0.35,80000,228571.428571429,11.2897944135779,0.300104592450338
"c73ae1f0f3274625b5a520781318a368",2,1,1,0,620,0.18,0,0,0,0.165514438477573
"c7eeb2fba7614e51ab730173a3ca3b3b",1,1,1,0,741,0.1,80000,800000,11.2897944135779,0.0953101798043249
"c7eeb2fba7614e51ab730173a3ca3b3b",1,2,1,0,210,1,340000,340000,12.7367038377645,0.693147180559945
"c7eeb2fba7614e51ab730173a3ca3b3b",2,1,1,0,210,0.5,170000,340000,12.043559598368,0.405465108108164
"c80d7d761ade4da59a13e8a0802241c8",1,1,1,1,210,0.25,30000,120000,10.3089859934221,0.22314355131421
"c814f0b6316245bb9b05fb2ee6b91ab3",0,1,2,0,741,0.5,0,0,0,0.405465108108164
"c8164e20b43d4d00bb7f07a6e8191dda",1,0,1,1,741,0.5,0,0,0,0.405465108108164
"c8164e20b43d4d00bb7f07a6e8191dda",2,1,1,1,741,0.15,0,0,0,0.139761942375159
"c8164e20b43d4d00bb7f07a6e8191dda",3,0,1,1,741,0.15,0,0,0,0.139761942375159
"c83b2601e74943f99e2426d840f5f643",3,1,1,0,150,3,126000,42000,11.7440451224101,1.38629436111989
"c84b673ff1804b62a4766dcfffa77d48",1,0,1,0,741,2,0,0,0,1.09861228866811
"c84b673ff1804b62a4766dcfffa77d48",2,7,2,1,610,0.5,0,0,0,0.405465108108164
"c860f0968a854994a46dbadc329d05c2",1,1,1,1,741,0.07,0,0,0,0.0676586484738149
"c887828d8e404545a9fef02c602603a8",1,1,1,1,210,0.43,0,0,0,0.357674444271816
"c887828d8e404545a9fef02c602603a8",1,1,1,1,741,0.43,0,0,0,0.357674444271816
"c927f2433a734160bbe951e76a75048c",1,1,1,0,210,1,168000,168000,12.0317252107486,0.693147180559945
"c927f2433a734160bbe951e76a75048c",1,1,1,0,741,1,120000,120000,11.6952553550628,0.693147180559945
"c931ce855f434b2fa9ca9ec5a91376a6",1,1,1,0,741,1,2400000,2400000,14.6909797119848,0.693147180559945
"c93eba34e249471db03d654d87b0af66",1,0,1,1,130,0.5,0,0,0,0.405465108108164
"c93eba34e249471db03d654d87b0af66",1,0,1,1,210,0.5,0,0,0,0.405465108108164
"c93eba34e249471db03d654d87b0af66",1,0,1,1,610,0.5,0,0,0,0.405465108108164
"c93eba34e249471db03d654d87b0af66",1,1,1,1,741,0.25,0,0,0,0.22314355131421
"c93eba34e249471db03d654d87b0af66",1,2,1,1,620,0.25,0,0,0,0.22314355131421
"c984f4ff8323492bb3d8f04ccbec1b69",1,1,1,1,150,0.5,45000,90000,10.7144399907278,0.405465108108164
"c99c33b6f94f49808cf177fe754d1e8f",1,1,1,0,620,1,0,0,0,0.693147180559945
"c99c33b6f94f49808cf177fe754d1e8f",1,1,1,0,741,1,14000,14000,9.54688403461792,0.693147180559945
"c99c33b6f94f49808cf177fe754d1e8f",2,1,1,0,741,2,0,0,0,1.09861228866811
"c9b9d96524894aefb05713e0e4f3f53c",1,1,1,1,741,0.25,80000,320000,11.2897944135779,0.22314355131421
"c9b9d96524894aefb05713e0e4f3f53c",1,2,1,1,130,0.25,0,0,0,0.22314355131421
"c9b9d96524894aefb05713e0e4f3f53c",1,2,1,1,210,0.25,0,0,0,0.22314355131421
"c9b9d96524894aefb05713e0e4f3f53c",1,3,1,1,141,0.25,0,0,0,0.22314355131421
"c9c2f90528b14c858eebeb3d15b488f0",1,1,2,0,130,0.3,0,0,0,0.262364264467491
"c9c2f90528b14c858eebeb3d15b488f0",1,2,2,0,130,0.5,0,0,0,0.405465108108164
"c9c2f90528b14c858eebeb3d15b488f0",3,0,2,0,120,1,210000,210000,12.254867571593,0.693147180559945
"c9ed3eaf96d747c5a7e7d3876c584f43",1,1,1,0,130,0.35,96000,274285.714285714,11.4721138870624,0.300104592450338
"c9ed3eaf96d747c5a7e7d3876c584f43",1,1,1,0,310,0.35,270000,771428.571428571,12.5061809416774,0.300104592450338
"c9ff94a24e1b400ebf7bce938cd398a2",1,1,1,0,741,0.35,0,0,0,0.300104592450338
"c9ff94a24e1b400ebf7bce938cd398a2",2,1,1,0,630,0.5,0,0,0,0.405465108108164
"c9ff94a24e1b400ebf7bce938cd398a2",2,1,1,0,741,0.5,0,0,0,0.405465108108164
"ca05761b0c30483694a7b10997b27859",1,0,1,1,630,0.4,0,0,0,0.336472236621213
"ca05761b0c30483694a7b10997b27859",1,1,1,1,150,0.1,0,0,0,0.0953101798043249
"ca27634e05284b878a94b1c7a128ba47",1,1,1,1,741,0.7,0,0,0,0.53062825106217
"ca99843df1df4881919346583b4c5d5e",1,1,1,1,741,0.25,0,0,0,0.22314355131421
"ca99843df1df4881919346583b4c5d5e",1,2,1,1,620,0.2,0,0,0,0.182321556793955
"ca99843df1df4881919346583b4c5d5e",1,5,1,1,210,0.3,0,0,0,0.262364264467491
"ca99843df1df4881919346583b4c5d5e",1,6,1,1,742,0.25,100000,400000,11.5129354649202,0.22314355131421
"cab394eace1b4b6cb7d4796fd807d331",1,1,1,1,130,0.03,0,0,0,0.0295588022415444
"cab394eace1b4b6cb7d4796fd807d331",1,1,1,1,210,0.03,0,0,0,0.0295588022415444
"cc04d4e6937a4c39802e47de448bf273",2,1,6,1,130,0.5,0,0,0,0.405465108108164
"cc04d4e6937a4c39802e47de448bf273",2,2,6,1,320,0.5,10000,20000,9.21044036697652,0.405465108108164
"cc04d4e6937a4c39802e47de448bf273",3,1,6,1,520,0.75,270000,360000,12.5061809416774,0.559615787935423
"cc33028dfe7d487288ff2e56ca10103b",1,1,4,0,741,0.75,0,0,0,0.559615787935423
"cc33028dfe7d487288ff2e56ca10103b",1,1,4,0,870,0.75,80000,106666.666666667,11.2897944135779,0.559615787935423
"cc4ab6f565e44dafa8cac269cc03e0bf",1,2,2,1,310,0.5,500000,1000000,13.1223653774023,0.405465108108164
"cc4ab6f565e44dafa8cac269cc03e0bf",2,2,2,1,310,0.5,300000,600000,12.6115410869661,0.405465108108164
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,2,1,130,0.49,0,0,0,0.398776119957368
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,2,1,210,0.49,0,0,0,0.398776119957368
"cc6946e73a5a409cabfd34360dca3ce2",1,0,1,1,620,0.5,0,0,0,0.405465108108164
"cc6946e73a5a409cabfd34360dca3ce2",2,0,1,1,130,0.5,0,0,0,0.405465108108164
"cc6946e73a5a409cabfd34360dca3ce2",2,0,1,1,210,0.5,0,0,0,0.405465108108164
"ccc6f383151942d08e84ab6b223fb2e0",1,2,2,1,130,0.67,0,0,0,0.512823626428664
"ccc6f383151942d08e84ab6b223fb2e0",1,2,2,1,320,0.67,10000,14925.3731343284,9.21044036697652,0.512823626428664
"cd57c9d1350145a7a626c72cfdaf56e6",1,0,1,1,210,1,0,0,0,0.693147180559945
"cd57c9d1350145a7a626c72cfdaf56e6",1,0,1,1,741,1,0,0,0,0.693147180559945
"cd57c9d1350145a7a626c72cfdaf56e6",2,1,1,1,741,0.5,0,0,0,0.405465108108164
"cd876ff2891e4fefa60e026952666e6c",1,1,1,1,130,0.05,0,0,0,0.048790164169432
"cd876ff2891e4fefa60e026952666e6c",1,1,1,1,210,0.05,0,0,0,0.048790164169432
"cd876ff2891e4fefa60e026952666e6c",1,1,1,1,744,0.05,0,0,0,0.048790164169432
"cd876ff2891e4fefa60e026952666e6c",2,1,1,1,130,0.05,0,0,0,0.048790164169432
"cd876ff2891e4fefa60e026952666e6c",2,1,1,1,210,0.05,0,0,0,0.048790164169432
"cd8b46e3b4bc403196d2dcd7a06a7c15",1,1,2,1,210,0.4,0,0,0,0.336472236621213
"cdf32c97f272447db75c382c2507704a",1,1,2,1,210,0.98,0,0,0,0.683096844706444
"cdf32c97f272447db75c382c2507704a",2,1,2,1,510,0.2,144000,720000,11.8775755229785,0.182321556793955
"cdf32c97f272447db75c382c2507704a",3,1,2,1,130,0.25,0,0,0,0.22314355131421
"cdf32c97f272447db75c382c2507704a",3,1,2,1,741,0.25,0,0,0,0.22314355131421
"ce36f3a075c3477ba8a22879145f624f",1,1,2,1,130,0.5,0,0,0,0.405465108108164
"ce36f3a075c3477ba8a22879145f624f",1,1,2,1,210,0.5,0,0,0,0.405465108108164
"ce36f3a075c3477ba8a22879145f624f",1,2,2,1,130,5,0,0,0,1.79175946922805
"ce36f3a075c3477ba8a22879145f624f",1,2,2,1,310,5,0,0,0,1.79175946922805
"cf4254997a544c69ac7e29578529178c",2,1,1,1,310,1,0,0,0,0.693147180559945
"cf74c4e44bb3491b996e70e543f7ca12",1,1,2,1,741,0.25,300000,1200000,12.6115410869661,0.22314355131421
"cf74c4e44bb3491b996e70e543f7ca12",1,3,2,1,130,0.75,0,0,0,0.559615787935423
"cf74c4e44bb3491b996e70e543f7ca12",1,3,2,1,210,0.75,0,0,0,0.559615787935423
"cf74c4e44bb3491b996e70e543f7ca12",1,4,2,1,320,0.12,26000,216666.666666667,10.1658902778025,0.113328685307003
"cf74c4e44bb3491b996e70e543f7ca12",1,5,2,1,620,0.12,0,0,0,0.113328685307003
"cfbb943360434de5b53089d4983fac7e",1,2,1,1,610,0.75,630000,840000,13.353476685668,0.559615787935423
"cfbb943360434de5b53089d4983fac7e",1,3,1,1,210,0.75,760000,1013333.33333333,13.5410750280511,0.559615787935423
"d01fa6e624dc48b98bceb273a2efc0ff",2,1,1,1,630,1,150000,150000,11.9183972397228,0.693147180559945
"d01fa6e624dc48b98bceb273a2efc0ff",4,1,1,1,340,1,0,0,0,0.693147180559945
"d06bb6055dd4434a96fef1e6e7ba4450",1,1,1,1,150,2,0,0,0,1.09861228866811
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,1,0,130,0.82,75000,91463.4146341463,11.2252567257629,0.598836501088704
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,1,0,320,0.82,276000,336585.365853659,12.5281597678811,0.598836501088704
"d0a34521da7b43bc993fa0a62381e741",1,1,2,1,130,0.75,120000,160000,11.6952553550628,0.559615787935423
"d0a34521da7b43bc993fa0a62381e741",1,1,2,1,210,0.75,0,0,0,0.559615787935423
"d10a687889de469687377204195f3db0",1,0,1,1,210,0.25,0,0,0,0.22314355131421
"d10a687889de469687377204195f3db0",1,1,1,1,630,0.25,0,0,0,0.22314355131421
"d10a687889de469687377204195f3db0",1,2,1,1,141,0.25,0,0,0,0.22314355131421
"d10a687889de469687377204195f3db0",1,3,1,1,620,0.25,0,0,0,0.22314355131421
"d140d6faa4d64718a6342ce65e456b2b",4,0,2,1,141,0.25,0,0,0,0.22314355131421
"d140d6faa4d64718a6342ce65e456b2b",4,1,2,1,210,0.25,96000,384000,11.4721138870624,0.22314355131421
"d1451dad8aa04bb6a6e7eef07fb55069",0,1,7,1,130,0.58,0,0,0,0.457424847038875
"d1451dad8aa04bb6a6e7eef07fb55069",0,2,7,1,340,0.62,0,0,0,0.482426149244293
"d1451dad8aa04bb6a6e7eef07fb55069",2,1,7,1,330,0.52,50000,96153.8461538462,10.8197982842103,0.418710334858185
"d1451dad8aa04bb6a6e7eef07fb55069",3,1,7,1,330,0.76,250000,328947.368421053,12.4292201968364,0.56531380905006
"d1451dad8aa04bb6a6e7eef07fb55069",4,1,7,1,330,1,400000,400000,12.899222326087,0.693147180559945
"d19492dd04064dc3834f531e305b15dd",2,1,1,1,150,0.3,0,0,0,0.262364264467491
"d1971758790c44fea61aa2dee85cc766",2,0,5,1,210,3,0,0,0,1.38629436111989
"d237e99579c04d388f8b3c31996f98e9",1,1,1,1,210,1,0,0,0,0.693147180559945
"d237e99579c04d388f8b3c31996f98e9",1,1,1,1,741,1,0,0,0,0.693147180559945
"d237e99579c04d388f8b3c31996f98e9",2,2,1,1,210,0.5,0,0,0,0.405465108108164
"d23e73df47574667b88987a273d0354d",2,1,1,0,120,1,168000,168000,12.0317252107486,0.693147180559945
"d23e73df47574667b88987a273d0354d",2,1,1,0,130,1,35000,35000,10.463131911492,0.693147180559945
"d24a205f49b14a2f9cd37d7ebb82193d",1,1,1,0,630,0.75,0,0,0,0.559615787935423
"d24a205f49b14a2f9cd37d7ebb82193d",2,1,1,0,210,2,720000,360000,13.4870078798802,1.09861228866811
"d24d5c798b3f4f408d237e72ef47ff25",6,1,2,1,340,0.8,0,0,0,0.587786664902119
"d29307d34aaf438584b4181b7c6f1cb8",1,1,2,1,620,0.12,0,0,0,0.113328685307003
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,1,0,130,1.5,0,0,0,0.916290731874155
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,1,0,210,1.5,0,0,0,0.916290731874155
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,1,0,741,1.5,40000,26666.6666666667,10.5966597327836,0.916290731874155
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,1,0,810,1.5,28000,18666.6666666667,10.2399955028053,0.916290731874155
"d2c78a060324412e89fbcde4579963a2",2,1,1,1,741,0.05,0,0,0,0.048790164169432
"d2e3ead8be45480f913941b6bc4f41cf",3,1,2,1,620,0.1,24000,240000,10.0858507751287,0.0953101798043249
"d36eaa75ffa341d3877805993612ae6e",2,1,1,1,130,0.25,0,0,0,0.22314355131421
"d36eaa75ffa341d3877805993612ae6e",2,1,1,1,210,0.25,0,0,0,0.22314355131421
"d36eaa75ffa341d3877805993612ae6e",2,1,1,1,741,0.25,0,0,0,0.22314355131421
"d36f47be8b3c4b62aaa6e7275c4bda10",1,1,1,0,530,0.21,450000,2142857.14285714,13.0170050839663,0.19062035960865
"d36f47be8b3c4b62aaa6e7275c4bda10",2,1,1,0,130,1,84000,84000,11.3385839825165,0.693147180559945
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,1,1,130,0.5,0,0,0,0.405465108108164
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,1,1,210,0.5,25000,50000,10.1266711030504,0.405465108108164
"d3b025db3a9d4a4ea1e217532fd9299a",1,2,1,1,620,0.25,0,0,0,0.22314355131421
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,1,1,130,0.5,25000,50000,10.1266711030504,0.405465108108164
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,1,1,210,0.5,30000,60000,10.3089859934221,0.405465108108164
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,1,1,741,0.25,0,0,0,0.22314355131421
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,1,1,810,0.25,12000,48000,9.39274525863144,0.22314355131421
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,0,1,1,810,0.25,110000,440000,11.6082447356423,0.22314355131421
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,1,1,1,210,0.1,0,0,0,0.0953101798043249
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,2,1,1,742,0.1,0,0,0,0.0953101798043249
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,1,1,741,0.4,0,0,0,0.336472236621213
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,1,1,744,0.4,0,0,0,0.336472236621213
"d402a1073bd04cc88868b15c746d59bf",1,1,2,1,210,0.25,20000,80000,9.90353755128617,0.22314355131421
"d402a1073bd04cc88868b15c746d59bf",1,1,2,1,610,0.25,0,0,0,0.22314355131421
"d402a1073bd04cc88868b15c746d59bf",1,1,2,1,741,0.25,0,0,0,0.22314355131421
"d402a1073bd04cc88868b15c746d59bf",2,1,2,1,620,0.25,0,0,0,0.22314355131421
"d4365dac20d64396ad50430b353b2f21",3,1,2,1,620,0.5,0,0,0,0.405465108108164
"d4365dac20d64396ad50430b353b2f21",3,1,2,1,640,0.5,0,0,0,0.405465108108164
"d4365dac20d64396ad50430b353b2f21",4,1,2,1,210,0.25,0,0,0,0.22314355131421
"d4365dac20d64396ad50430b353b2f21",4,1,2,1,741,0.25,0,0,0,0.22314355131421
"d4365dac20d64396ad50430b353b2f21",5,1,2,1,630,0.3,0,0,0,0.262364264467491
"d4365dac20d64396ad50430b353b2f21",5,1,2,1,741,0.3,100000,333333.333333333,11.5129354649202,0.262364264467491
"d4865da110d64cb1a8d5b0635222880f",2,1,2,1,150,0.48,0,0,0,0.392042087776024
"d4865da110d64cb1a8d5b0635222880f",3,1,2,1,141,0.75,0,0,0,0.559615787935423
"d4b2307271cd4bcda28a8ef5c5d55290",1,3,2,1,610,0.15,0,0,0,0.139761942375159
"d4ce7684e50e421a842924c5942e4c40",1,1,5,0,130,0.73,0,0,0,0.548121408509688
"d50816b2ec3d4d6988b4c951828e7fa9",1,1,5,0,741,1,0,0,0,0.693147180559945
"d50816b2ec3d4d6988b4c951828e7fa9",1,1,5,0,744,1,0,0,0,0.693147180559945
"d50816b2ec3d4d6988b4c951828e7fa9",1,2,5,0,130,1,0,0,0,0.693147180559945
"d50816b2ec3d4d6988b4c951828e7fa9",1,2,5,0,630,1,0,0,0,0.693147180559945
"d50816b2ec3d4d6988b4c951828e7fa9",1,3,5,0,210,0.5,0,0,0,0.405465108108164
"d50816b2ec3d4d6988b4c951828e7fa9",1,4,5,0,620,0.5,0,0,0,0.405465108108164
"d50afa37123145fd93911e54373e7e89",1,1,1,1,210,1.25,0,0,0,0.810930216216329
"d50afa37123145fd93911e54373e7e89",1,1,1,1,741,1.25,200000,160000,12.2060776455177,0.810930216216329
"d6bf398731564af1adcb81a594684319",3,1,2,1,620,0.25,0,0,0,0.22314355131421
"d6dde5c854894fe0bb9e364dc83b4d93",1,1,1,0,130,0.75,300000,400000,12.6115410869661,0.559615787935423
"d6dde5c854894fe0bb9e364dc83b4d93",1,1,1,0,210,0.75,0,0,0,0.559615787935423
"d6dde5c854894fe0bb9e364dc83b4d93",1,1,1,0,320,0.75,0,0,0,0.559615787935423
"d6dde5c854894fe0bb9e364dc83b4d93",1,2,5,1,620,0.25,0,0,0,0.22314355131421
"d709048437cc49c6a580792fc10f9e0d",1,1,2,1,741,0.35,300000,857142.857142857,12.6115410869661,0.300104592450338
"d709048437cc49c6a580792fc10f9e0d",2,1,1,0,741,0.25,200000,800000,12.2060776455177,0.22314355131421
